id,sentence,label
2803,학사 일정에 따른 졸업식 준비 방법은 무엇인가요?,4
2804,학사 일정에 따른 졸업식 참석 방법은 무엇인가요?,4
2805,학사 일정에 따른 성적 이의 신청 절차는 무엇인가요?,4
2806,학사 일정에 따른 성적 우수자 발표 절차는 무엇인가요?,4
2807,학사 일정에 따른 학사 경고 발송 방법은 무엇인가요?,4
2808,학사 일정에 따른 학사 경고 해제 방법은 무엇인가요?,4
2809,학사 일정에 따른 학사 경고 사유는 무엇인가요?,4
2810,학사 일정에 따른 학사 경고 기준은 무엇인가요?,4
2811,학사 일정에 따른 학사 경고 해제 기준은 무엇인가요?,4
2812,학사 일정에 따른 학사 경고 해제 절차는 무엇인가요?,4
2813,학사 일정에 따른 학사 경고 해제 신청 방법은 무엇인가요?,4
2814,학사 일정에 따른 학사 경고 해제 신청 기간은 언제인가요?,4
2815,학사 일정에 따른 학사 경고 해제 신청 절차는 무엇인가요?,4
2816,학사 일정에 따른 학사 경고 해제 신청 서류는 무엇인가요?,4
2817,학사 일정에 따른 학사 경고 해제 신청 방법은 무엇인가요?,4
2818,학사 일정에 따른 학사 경고 해제 신청 절차는 무엇인가요?,4
2819,이번 학기 등록금 납부 기간이 언제인가요?,4
2820,등록금 고지서 발급일은 언제죠?,4
2821,등록금 납부 마감일은 언제인가요?,4
2822,분할 납부 신청 기간은 언제인가요?,4
2823,분할 납부 첫 번째 납부일은 언제인가요?,4
2824,분할 납부 두 번째 납부일은 언제인가요?,4
2825,등록금 납부 방법은 무엇인가요?,4
2826,등록금 납부 확인 방법 알려주세요.,4
2827,등록금 미납 시 불이익은 무엇인가요?,4
2828,등록금 납부 영수증은 어디서 발급하나요?,4
2829,등록금 환불 신청 기간은 언제인가요?,4
2830,등록금 환불 절차는 어떻게 되나요?,4
2831,등록금 환불 가능한 경우는 무엇인가요?,4
2832,등록금 분할 납부 가능한가요?,4
2833,등록금 연체 시 추가 납부 금액이 있나요?,4
2834,등록금 납부 확인서 발급 방법은 무엇인가요?,4
2835,등록금 고지서는 어디서 출력하나요?,4
2836,등록금 납부 기한 연장 가능한가요?,4
2837,등록금 납부 관련 문의처는 어디인가요?,4
2838,등록금 납부 오류 시 조치 방법은 무엇인가요?,4
2839,수업료 납부 기간은 언제인가요?,4
2840,수업료 납부 방법은 무엇인가요?,4
2841,수업료 환불 신청 절차는 어떻게 되나요?,4
2842,수업료 분할 납부 신청 가능한가요?,4
2843,수업료 고지서는 어디서 확인할 수 있나요?,4
2844,수업료 납부 기한은 언제인가요?,4
2845,수업료 납부 후 확인 방법은 무엇인가요?,4
2846,수업료 미납 시 제재 사항은 무엇인가요?,4
2847,수업료 환불 기간은 언제인가요?,4
2848,수업료 분할 납부 기간은 언제인가요?,4
2849,이번 학기 등록 마감일은 언제인가요?,4
2850,등록 확인 방법은 무엇인가요?,4
2851,등록금 고지서 수령 방법은 어떻게 되나요?,4
2852,등록금 납부 장소는 어디인가요?,4
2853,등록금 분납 신청서 제출 기한은 언제인가요?,4
2854,등록금 분납 신청 방법은 무엇인가요?,4
2855,등록금 납부 후 확인 절차는 어떻게 되나요?,4
2856,등록금 납부 내역 조회는 어디서 하나요?,4
2857,등록금 환불 신청서 제출 방법은 무엇인가요?,4
2858,등록금 환불 신청 마감일은 언제인가요?,4
2859,학기 등록 절차는 어떻게 되나요?,4
2860,등록금 납부 기한 연장 신청 방법은 무엇인가요?,4
2861,등록금 분납 신청 자격 요건은 무엇인가요?,4
2862,등록금 납부 확인서를 어디서 받을 수 있나요?,4
2863,등록금 환불 규정은 어디서 확인하나요?,4
2864,등록금 미납 시 어떤 불이익이 있나요?,4
2865,등록금 납부 관련 상담은 어디서 받을 수 있나요?,4
2866,등록금 분납 신청 기간은 언제인가요?,4
2867,등록금 납부 방법은 어떤 것이 있나요?,4
2868,등록금 납부 상태 확인은 어디서 하나요?,4
2869,등록금 고지서 발급은 어디서 하나요?,4
2870,등록금 납부 기한이 지나면 어떻게 되나요?,4
2871,등록금 분납 신청 방법 안내 부탁드립니다.,4
2872,등록금 납부 확인 절차를 알려주세요.,4
2873,등록금 환불 신청 방법을 알고 싶어요.,4
2874,등록금 환불 신청 시 필요한 서류는 무엇인가요?,4
2875,등록금 납부 시 유의사항은 무엇인가요?,4
2876,등록금 납부 기한 연장 신청이 가능한가요?,4
2877,등록금 분납 신청 시기와 방법은 무엇인가요?,4
2878,등록금 환불 절차는 어떻게 진행되나요?,4
2879,학기 등록 관련 문의는 어디로 하나요?,4
2880,등록금 납부 기한은 언제까지인가요?,4
2881,등록금 고지서 출력 방법을 알려주세요.,4
2882,등록금 분납 신청 시기는 언제인가요?,4
2883,등록금 납부 후 영수증 발급은 어디서 하나요?,4
2884,등록금 환불 신청 기간은 언제까지인가요?,4
2885,등록금 납부 확인 방법을 알려주세요.,4
2886,등록금 분납 가능한지 확인하고 싶어요.,4
2887,등록금 납부 관련 자주 묻는 질문은 어디서 볼 수 있나요?,4
2888,등록금 납부 안내문은 어디서 받을 수 있나요?,4
2889,학기 등록 마감일은 언제인가요?,4
2890,등록금 고지서 발급 시기는 언제인가요?,4
2891,등록금 납부 장소는 어디인가요?,4
2892,등록금 분납 신청 절차를 알고 싶어요.,4
2893,등록금 납부 상태 조회는 어디서 하나요?,4
2894,등록금 환불 신청 시기는 언제까지인가요?,4
2895,등록금 납부 방법 안내 부탁드립니다.,4
2896,등록금 납부 후 확인서를 어떻게 받나요?,4
2897,등록금 납부 시 오류가 발생하면 어떻게 하나요?,4
2898,등록금 환불 규정은 무엇인가요?,4
2899,학기 등록 절차 안내 부탁드립니다.,4
2900,등록금 납부 기한 연장은 어떻게 하나요?,4
2901,등록금 분납 신청 자격 요건은 무엇인가요?,4
2902,등록금 납부 확인서를 어디서 받을 수 있나요?,4
2903,등록금 환불 신청 방법을 알려주세요.,4
2904,등록금 미납 시 제재 사항은 무엇인가요?,4
2905,등록금 납부 관련 상담은 어디서 하나요?,4
2906,등록금 분납 신청 시기와 방법을 알고 싶어요.,4
2907,등록금 납부 상태를 어디서 확인할 수 있나요?,4
2908,등록금 환불 신청 절차는 어떻게 되나요?,4
2909,학기 등록 안내문은 어디서 받을 수 있나요?,4
2910,등록금 납부 기한을 지키지 않으면 어떻게 되나요?,4
2911,등록금 분납 신청 절차를 알고 싶어요.,4
2912,등록금 납부 후 영수증 발급은 어디서 하나요?,4
2913,등록금 환불 신청 기간은 언제까지인가요?,4
2914,등록금 납부 확인 방법을 알고 싶어요.,4
2915,등록금 분납 신청은 어떻게 하나요?,4
2916,등록금 납부 관련 자주 묻는 질문은 어디서 볼 수 있나요?,4
2917,등록금 납부 안내문은 어디서 받을 수 있나요?,4
2918,등록금 납부 관련 공지는 어디서 확인하나요?,4
2919,이번 학기의 전체 학사 일정은 어떻게 되나요?,4
2920,학사 일정 중 중요한 기한을 알려줄 수 있나요?,4
2921,이번 학기 수강신청 마감일은 언제죠?,4
2922,학기 중간고사 기간을 알고 싶어요.,4
2923,다음 학기 학사 일정은 언제 발표되나요?,4
2924,학사 일정 변경이 있을 때 어떻게 알 수 있나요?,4
2925,수업 평가 기간은 언제인가요?,4
2926,학사 일정 캘린더를 어디서 볼 수 있나요?,4
2927,성적 발표 날짜는 언제인가요?,4
2928,학기별 휴일 일정은 어디서 확인할 수 있나요?,4
2929,등록금 납부 기간을 알려주세요.,4
2930,성적 이의 신청은 언제부터 할 수 있나요?,4
2931,휴학 신청 기간은 언제인가요?,4
2932,복학 신청은 언제부터 가능한가요?,4
2933,학사 일정 이메일 알림 신청은 어디서 하나요?,4
2934,졸업 논문 제출 기한을 알고 싶어요.,4
2935,졸업식 날짜는 언제인가요?,4
2936,학사 일정 브로셔를 받을 수 있나요?,4
2937,방학 시작일과 종료일은 언제인가요?,4
2938,성적 우수자 발표일은 언제인가요?,4
2939,수업 개강일과 종강일은 언제인가요?,4
2940,다음 학기 등록금 납부 기한을 알고 싶어요.,4
2941,성적 입력 기간은 언제인가요?,4
2942,학사 경고 발송일은 언제죠?,4
2943,조기 졸업 신청은 언제 가능한가요?,4
2944,추가 등록 기간은 언제인가요?,4
2945,학사 일정 관련 문의는 어디로 하면 되나요?,4
2946,수강 정정 기간은 언제부터 언제까지인가요?,4
2947,수강 철회 기간은 언제인가요?,4
2948,졸업 사정 결과 발표일은 언제죠?,4
2949,학사 일정 PDF 파일은 어디서 다운로드 가능한가요?,4
2950,학사 일정이 변경되면 어떻게 공지되나요?,4
2951,학사 일정 관련 회의는 언제 열리나요?,4
2952,학사 일정 관련 공지사항은 어디서 확인할 수 있나요?,4
2953,성적 이의 신청 절차를 알고 싶어요.,4
2954,수강 신청 방법과 기간을 알려주세요.,4
2955,학사 일정 업데이트는 언제 이루어지나요?,4
2956,교내 주요 행사 일정은 어디서 확인할 수 있나요?,4
2957,학사 일정 캘린더를 프린트할 수 있나요?,4
2958,학사 일정 관련 자주 묻는 질문은 어디서 볼 수 있나요?,4
2959,졸업 대상자 확정일은 언제인가요?,4
2960,학사 일정 관련 중요 날짜는 무엇인가요?,4
2961,수업 휴강일은 언제인가요?,4
2962,성적 발표 시간은 어떻게 되나요?,4
2963,성적 이의 신청 방법은 무엇인가요?,4
2964,성적 우수자 발표 절차를 알려주세요.,4
2965,학사 경고 발송 기준은 무엇인가요?,4
2966,학사 경고 해제 방법은 무엇인가요?,4
2967,학사 경고 해제 신청 기간은 언제인가요?,4
2968,학사 일정 문의 전화번호는 무엇인가요?,4
2969,학기별 수업 시간표는 어디서 확인할 수 있나요?,4
2970,성적 확인은 언제부터 가능한가요?,4
2971,학사 일정과 관련된 자료는 어디서 받을 수 있나요?,4
2972,학사 일정 알림 서비스를 이용하려면 어떻게 해야 하나요?,4
2973,성적 발표 후 이의 신청 기간은 언제까지인가요?,4
2974,학사 일정 변경 요청은 어떻게 할 수 있나요?,4
2975,방학 중 보충 수업 일정은 언제인가요?,4
2976,학사 일정 관련 FAQ는 어디서 확인할 수 있나요?,4
2977,학사 일정 브리핑은 언제 이루어지나요?,4
2978,학사 일정에 따른 휴일은 언제인가요?,4
2979,학기 중간 성적 발표일은 언제인가요?,4
2980,학사 일정과 관련된 중요한 이벤트는 무엇인가요?,4
2981,성적 확인 방법을 알려주세요.,4
2982,학사 일정과 관련된 이메일 주소는 무엇인가요?,4
2983,학사 일정 문의 이메일은 어디로 보내야 하나요?,4
2984,학사 일정 변경이 있을 때 알림을 받을 수 있나요?,4
2985,성적 발표 후의 절차는 무엇인가요?,4
2986,성적 관련 문의는 어디로 하면 되나요?,4
2987,학사 일정 관련 자료는 어디서 다운로드 받을 수 있나요?,4
2988,학사 일정과 관련된 세부 사항은 어디서 볼 수 있나요?,4
2989,학사 일정에 따른 등록 기한은 언제인가요?,4
2990,학사 일정에 따른 과제 제출 마감일은 언제인가요?,4
2991,학사 일정에 따른 주요 행사일은 언제인가요?,4
2992,학사 일정에 따른 수업 계획은 어디서 확인하나요?,4
2993,학사 일정에 따른 수강 변경 기간은 언제인가요?,4
2994,학사 일정에 따른 수업 휴강일은 언제인가요?,4
2995,학사 일정에 따른 등록금 납부일은 언제인가요?,4
2996,학사 일정에 따른 주요 시험일은 언제인가요?,4
2997,학사 일정에 따른 학술 대회 일정은 언제인가요?,4
2998,학사 일정에 따른 실험실 수업 일정은 언제인가요?,4
2999,학사 일정에 따른 주요 공휴일은 언제인가요?,4
3000,학사 일정에 따른 수업 시작일은 언제인가요?,4
3001,학사 일정에 따른 등록 기간은 언제인가요?,4
3002,학사 일정에 따른 방학 시작일은 언제인가요?,4
3003,학사 일정에 따른 방학 종료일은 언제인가요?,4
3004,학사 일정에 따른 수업 종료일은 언제인가요?,4
3005,학사 일정에 따른 성적 입력 기간은 언제인가요?,4
3006,학사 일정에 따른 수강 신청 마감일은 언제인가요?,4
3007,학사 일정에 따른 수강 정정 마감일은 언제인가요?,4
3008,학사 일정에 따른 졸업식 시간은 언제인가요?,4
3009,학사 일정에 따른 졸업식 장소는 어디인가요?,4
3010,학사 일정에 따른 성적 발표 시간은 언제인가요?,4
3011,학사 일정에 따른 성적 이의 신청 방법은 무엇인가요?,4
3012,학사 일정에 따른 성적 우수자 발표 방법은 무엇인가요?,4
3013,학사 일정에 따른 휴학 신청 방법은 무엇인가요?,4
3014,학사 일정에 따른 복학 신청 방법은 무엇인가요?,4
3015,학사 일정에 따른 등록금 납부 방법은 무엇인가요?,4
3016,학사 일정에 따른 성적 입력 방법은 무엇인가요?,4
3017,학사 일정에 따른 수강 신청 방법은 무엇인가요?,4
3018,학사 일정에 따른 수강 정정 방법은 무엇인가요?,4
3019,홍대 마스코트가 뭐예요?,7
3020,홍대 마스코트 이름이 뭐야?,7
3021,홍익대학교 마스코트는 뭔가요?,7
3022,홍익대학교 마스코트가 뭔지 알아?,7
3023,홍대 마스코트는 어떤 동물이야?,7
3024,홍대 마스코트는 뭐지?,7
3025,홍익대학교 마스코트 이름이 뭐예요?,7
3026,홍대 마스코트 어디서 볼 수 있어?,7
3027,홍대 마스코트 캐릭터가 있나요?,7
3028,홍익대학교 마스코트 캐릭터는 뭐예요?,7
3029,홍대 마스코트는 어떤 캐릭터야?,7
3030,홍대 마스코트 언제 만들어졌어?,7
3031,홍익대학교 마스코트는 언제 생겼어요?,7
3032,홍대 마스코트 디자인은 누가 했어?,7
3033,홍대 마스코트의 의미가 뭐야?,7
3034,홍익대학교 마스코트의 상징이 뭐예요?,7
3035,홍대 마스코트는 어떤 색이에요?,7
3036,홍대 마스코트는 몇 살이야?,7
3037,홍익대학교 마스코트는 어디서 볼 수 있나요?,7
3038,홍대 마스코트는 어디에 있어?,7
3039,홍대 마스코트는 왜 그 동물인가요?,7
3040,홍익대학교 마스코트는 왜 그 모양이에요?,7
3041,홍대 마스코트는 무슨 의미야?,7
3042,홍대 마스코트는 어디서 유래했어?,7
3043,홍익대학교 마스코트는 어떤 이야기에서 왔나요?,7
3044,홍대 마스코트는 무슨 색이야?,7
3045,홍대 마스코트는 몇 년도에 만들어졌어?,7
3046,홍익대학교 마스코트는 몇 년도에 생겼어요?,7
3047,홍대 마스코트는 학생들 사이에서 인기가 많아?,7
